doc,coverage_n7,coverage_n13
5283,0,0
5284,0,0
5285,0,0
5286,0.000466,0
5287,0,0
5288,0.002353,0
5289,0,0
5290,0.018182,0
5291,0.008547,0
5292,0.00198,0
5293,0.002309,0
5294,0,0
5295,0.006032,0.004272
5296,0.003906,0
5297,0.006508,0
5298,0.002801,0
5299,0,0
5300,0.008602,0
5301,0,0
5302,0.029412,0
5303,0.004243,0
5304,0,0
5305,0,0
5306,0,0
5307,0.005032,0
5308,0,0
5309,0,0
5310,0.000881,0
5311,0,0
5312,0.007843,0
5313,0.004728,0
5314,0,0
5315,0.002283,0
5316,0,0
5317,0.003063,0
5318,0.085812,0.069124
5319,0,0
5320,0.023649,0
5321,0.262609,0.212654
5322,0,0
5323,0,0
5324,0,0
5325,0,0
5326,0.155844,0.092348
5327,0.004926,0
5328,0.009434,0
5329,0.010147,0
5330,0,0
5331,0.008929,0
5332,0,0
5333,0,0
5334,0,0
5335,0.023769,0.017065
5336,0,0
5337,0.007449,0
5338,0.004498,0
5339,0,0
5340,0,0
5341,0.92511,0.924107
5342,0.001678,0
5343,0.008097,0
5344,0.002222,0
5345,0,0
5346,0.041237,0
5347,0,0
5348,0.003636,0
5349,0.001661,0
5350,0.013141,0
5351,0,0
5352,0.001876,0
5353,0,0
5354,0,0
5355,0.005291,0
5356,0.001176,0
5357,0.169291,0.068548
5358,0.003976,0
5359,0,0
5360,0.004552,0
5361,0,0
5362,0,0
5363,0,0
5364,0.001208,0
5365,0.001089,0
5366,0,0
5367,0,0
5368,0.001499,0
5369,0,0
5370,0.003288,0.000122
5371,0.009772,0
5372,0,0
5373,0.221835,0.176608
5374,0,0
5375,0,0
5376,0,0
5377,0.069663,0.027335
5378,0,0
5379,0,0
5380,0,0
5381,0,0
5382,0.002103,0
5383,0.00097,0
5384,0,0
5385,0,0
5386,0,0
5387,0.602592,0.480116
5388,0,0
5389,0,0
5390,0,0
5391,0.002024,0
5392,0.002028,0
5393,0,0
5394,0,0
5395,0.220315,0.160173
5396,0,0
5397,0.019231,0
5398,0.0032,0
5399,0,0
5400,0.001761,0
5401,0.011905,0
5402,0.006849,0
5403,0,0
5404,0,0
5405,0.109375,0.076
5406,0.006897,0
5407,0,0
5408,0.002328,0
5409,0,0
5410,0,0
5411,0,0
5412,0,0
5413,0,0
5414,0.016393,0
5415,0.006098,0
5416,0,0
5417,0.002471,0
5418,0,0
5419,0.002886,0
5420,0.01,0
5421,0,0
5422,0.008696,0
5423,0.289641,0.190578
5424,0,0
5425,0,0
5426,0,0
5427,0.009881,0.002982
5428,0.004601,0
5429,0.129663,0.092857
5430,0.010753,0
5431,0,0
5432,0.112069,0.063636
5433,0,0
5434,0,0
5435,0,0
5436,0.007168,0
5437,0,0
5438,0.00328,0
5439,0.019048,0
5440,0,0
5441,0.006356,0
5442,0,0
5443,0,0
5444,0.031726,0.021739
5445,0.005988,0
5446,0.001634,0
5447,0.002538,0
5448,0.009756,0
5449,0.015152,0
5450,0,0
5451,0,0
5452,0.020071,0.002378
5453,0,0
5454,0.039062,0.013228
5455,0.007712,0
5456,0.003125,0
5457,0.003906,0
5458,0.008969,0
5459,0,0
5460,0.028302,0
5461,0,0
5462,0,0
5463,0.002551,0
5464,0.001794,0
5465,0,0
5466,0.023438,0
5467,0.009464,0
5468,0.005666,0
5469,0,0
5470,0,0
5471,0,0
5472,0,0
5473,0.008,0
5474,0.003175,0
5475,0.000563,0
5476,0.001695,0
5477,0,0
5478,0,0
5479,0.001773,0
5480,0.001916,0
5481,0.003854,0
5482,0.019608,0
5483,0,0
5484,0,0
5485,0,0
5486,0.005666,0
5487,0,0
5488,0.010127,0
5489,0,0
5490,0,0
5491,0.003484,0
5492,0.010363,0
5493,0,0
5494,0,0
5495,0.004545,0
5496,0,0
5497,0.017841,0
5498,0.02148,0
5499,0,0
5500,0.003317,0
5501,0,0
5502,0,0
5503,0,0
5504,0.022436,0
5505,0,0
5506,0,0
5507,0,0
5508,0.020408,0
5509,0,0
5510,0,0
5511,0.013575,0
5512,0.066459,0.028213
5513,0,0
5514,0,0
5515,0,0
5516,0.028571,0
5517,0,0
5518,0.002025,0
5519,0,0
5520,0,0
5521,0.013639,0.000622
5522,0,0
5523,0,0
5524,0,0
5525,0.00678,0
5526,0,0
5527,0.300401,0.220727
5528,0,0
5529,0,0
5530,0,0
5531,0,0
5532,0,0
5533,0,0
5534,0,0
5535,0,0
5536,0,0
5537,0.024691,0
5538,0,0
5539,0,0
5540,0,0
5541,0.001267,0
5542,0.486755,0.378378
5543,0.043902,0.019704
5544,0.000782,0
5545,0.001484,0
5546,0,0
5547,0.035912,0.019663
5548,0,0
5549,0.007752,0
5550,0.003086,0
5551,0.004175,0
5552,0.005583,0
5553,0,0
5554,0,0
5555,0.145349,0.078313
5556,0.003252,0
5557,0.000428,0
5558,0.017544,0
5559,0.012876,0
5560,0,0
5561,0,0
5562,0.128205,0.100529
5563,0,0
5564,0.00155,0
5565,0.004011,0
5566,0,0
5567,0.018692,0
5568,0.311111,0.27907
5569,0.003846,0
5570,0,0
5571,0,0
5572,0,0
5573,0.023622,0.002667
5574,0.008333,0
5575,0.004255,0
5576,0,0
5577,0.001295,0
5578,0,0
5579,0.178197,0.125265
5580,0,0
5581,0.001758,0
5582,0.003497,0
5583,0,0
5584,0.036036,0
5585,0,0
5586,0,0
5587,0.001089,0
5588,0.025988,0.006876
5589,0.00454,0
5590,0.030333,0.000491
5591,0,0
5592,0.136531,0.116981
5593,0.075188,0.031496
5594,0.007042,0
5595,0.020408,0
5596,0.002281,0
5597,0,0
5598,0.001653,0
5599,0,0
5600,0,0
5601,0,0
5602,0.003317,0
5603,0,0
5604,0.007496,0
5605,0.003663,0
5606,0,0
5607,0,0
5608,0.014658,0
5609,0.008621,0
5610,0,0
5611,0,0
5612,0,0
5613,0.001984,0
5614,0,0
5615,0,0
5616,0,0
5617,0,0
5618,0,0
5619,0,0
5620,0,0
5621,0,0
5622,0,0
5623,0,0
5624,0,0
5625,0,0
5626,0,0
5627,0,0
5628,0,0
5629,0,0
5630,0,0
5631,0.000314,0
5632,0,0
5633,0.00205,0
5634,0.003831,0
5635,0.006723,0
5636,0,0
5637,0,0
5638,0,0
5639,0.010101,0
5640,0.001006,0
5641,0.011682,0
5642,0.001684,0
5643,0,0
5644,0,0
5645,0,0
5646,0.465116,0.375
5647,0,0
5648,0,0
5649,0,0
5650,0.149116,0.126641
5651,0.025295,0
5652,0,0
5653,0,0
5654,0.014237,0.010233
5655,0,0
5656,0,0
5657,0.014925,0
5658,0.020833,0
5659,0,0
5660,0.053412,0.018127
5661,0.00722,0
5662,0,0
5663,0,0
5664,0.015645,0.012299
5665,0.000986,0
5666,0.002564,0
5667,0,0
5668,0.005236,0
5669,0.002469,0
5670,0,0
5671,0.008368,0
5672,0.014124,0
5673,0,0
5674,0,0
5675,0.00211,0
5676,0.004739,0
5677,0,0
5678,0.652922,0.578877
5679,0.009585,0
5680,0.039461,0.021415
5681,0.00412,0
5682,0,0
5683,0.008152,0
5684,0,0
5685,0.001229,0
5686,0,0
5687,0,0
5688,0,0
5689,0.001735,0
5690,0,0
5691,0,0
5692,0.046696,0.028271
5693,0,0
5694,0,0
5695,0.028486,0.01059
5696,0,0
5697,0.014423,0
5698,0,0
5699,0,0
5700,0.218045,0.181102
5701,0,0
5702,0,0
5703,0,0
5704,0.000909,0
5705,0.00067,0
5706,0.000917,0
5707,0.078807,0.042872
5708,0,0
5709,0,0
5710,0.001202,0
5711,0.004274,0
5712,0,0
5713,0.007049,0
5714,0.001704,0
5715,0.024704,0.00497
5716,0.016129,0
5717,0.037736,0
5718,0,0
5719,0,0
5720,0.001481,0
5721,0.005618,0
5722,0.042194,0.004329
5723,0.018293,0
5724,0,0
5725,0.000678,0
5726,0,0
5727,0,0
5728,0.00531,0
5729,0.013605,0
5730,0.004032,0
5731,0.006865,0
5732,0,0
5733,0.002994,0
5734,0.003663,0
5735,0,0
5736,0.005618,0
5737,0,0
5738,0,0
5739,0.019667,0
5740,0,0
5741,0.00495,0
5742,0,0
5743,0.006303,0
5744,0,0
5745,0.002439,0
5746,0.004223,0
5747,0,0
5748,0.021739,0
5749,0,0
5750,0,0
5751,0.01087,0
5752,0,0
5753,0.009174,0
5754,0.002242,0
5755,0.001453,0
5756,0,0
5757,0.001984,0
5758,0.184502,0.056604
5759,0,0
5760,0.010225,0
5761,0,0
5762,0,0
5763,0.018519,0
5764,0,0
5765,0,0
5766,0,0
5767,0,0
5768,0,0
5769,0.00387,0
5770,0,0
5771,0.003774,0
5772,0,0
5773,0.005556,0
5774,0,0
5775,0,0
5776,0.001059,0
5777,0,0
5778,0.027397,0
5779,0.002222,0
5780,0.012658,0.001062
5781,0,0
5782,0,0
5783,0,0
5784,0.001275,0
5785,0,0
5786,0,0
5787,0.011076,0
5788,0,0
5789,0,0
5790,0,0
5791,0.010169,0
5792,0,0
5793,0.002028,0
5794,0.006024,0
5795,0,0
5796,0,0
5797,0,0
5798,0,0
5799,0,0
5800,0,0
5801,0,0
5802,0,0
5803,0.008264,0
5804,0,0
5805,0,0
5806,0.013793,0
5807,0,0
5808,0,0
5809,0.00309,0
5810,0.002538,0
5811,0,0
5812,0.002442,0
5813,0,0
5814,0.033932,0.018182
5815,0,0
5816,0.004645,0
5817,0.01252,0
5818,0.119272,0.067659
5819,0.006747,0
5820,0.001202,0
5821,0.005291,0
5822,0,0
5823,0.025735,0.013011
5824,0.003795,0
5825,0,0
5826,0,0
5827,0,0
5828,0,0
5829,0,0
5830,0.000867,0
5831,0.000792,0
5832,0,0
5833,0,0
5834,0.299107,0.183486
5835,0.00134,0
5836,0.001523,0
5837,0,0
5838,0,0
5839,0.017422,0.003521
5840,0,0
5841,0,0
5842,0,0
5843,0,0
5844,0,0
5845,0,0
5846,0,0
5847,0,0
5848,0,0
5849,0.010959,0
5850,0.002214,0
5851,0,0
5852,0,0
5853,0,0
5854,0.000994,0
5855,0.00142,0
5856,0.001901,0
5857,0.006452,0
5858,0.006303,0
5859,0.004739,0
5860,0.029851,0
5861,0,0
5862,0.011905,0
5863,0,0
5864,0.005594,0
5865,0.717557,0.640625
5866,0,0
5867,0,0
5868,0,0
5869,0,0
5870,0,0
5871,0.002732,0
5872,0.055336,0.008097
5873,0.003906,0
5874,0,0
5875,0,0
5876,0.005128,0
5877,0.285714,0.242424
5878,0.002268,0
5879,0,0
5880,0,0
5881,0.232143,0.166065
5882,0,0
5883,0.001135,0
5884,0,0
5885,0,0
5886,0.001553,0
5887,0.00309,0
5888,0.004211,0
5889,0,0
5890,0,0
5891,0,0
5892,0.00392,0
5893,0.008929,0
5894,0.023669,0.006797
5895,0,0
5896,0,0
5897,0.267327,0.126316
5898,0.018102,0.011007
5899,0.012613,0
5900,0,0
5901,0,0
5902,0,0
5903,0.008772,0
5904,0.008772,0
5905,0.098592,0.015385
5906,0,0
5907,0,0
5908,0.016129,0
5909,0.009756,0
5910,0.294479,0.242038
5911,0,0
5912,0.001362,0
5913,0,0
5914,0,0
5915,0.001605,0
5916,0.040541,0
5917,0.002427,0
5918,0.005405,0
5919,0,0
5920,0,0
5921,0,0
5922,0.144578,0
5923,0,0
5924,0,0
5925,0,0
5926,0.067114,0
5927,0,0
5928,0.002148,0
5929,0,0
5930,0.090108,0.070936
5931,0,0
5932,0.02845,0.017217
5933,0.021672,0.003125
5934,0.013393,0
5935,0.003231,0
5936,0.009021,0
5937,0.001695,0
5938,0.000208,0
5939,0.006154,0
5940,0,0
5941,0,0
5942,0,0
5943,0,0
5944,0,0
5945,0.002102,0
5946,0,0
5947,0,0
5948,0.018072,0
5949,0.025974,0
5950,0,0
5951,0.007005,0
5952,0,0
5953,0,0
5954,0,0
5955,0,0
5956,0.020548,0
5957,0,0
5958,0.000078,0
5959,0,0
5960,0.050505,0
5961,0,0
5962,0.010799,0
5963,0,0
5964,0,0
5965,0.324786,0.288288
5966,0,0
5967,0.00176,0
5968,0.333333,0.240741
5969,0,0
5970,0.009709,0
5971,0,0
5972,0.001517,0
5973,0.00308,0
5974,0.002509,0
5975,0.007605,0
5976,0,0
5977,0.004651,0
5978,0,0
5979,0,0
5980,0,0
5981,0.027778,0
5982,0,0
5983,0,0
5984,0.001898,0
5985,0.063882,0.012469
5986,0.009031,0.00165
5987,0.008499,0
5988,0.005574,0
5989,0,0
5990,0.002469,0
5991,0,0
5992,0.001948,0
5993,0,0
5994,0.01004,0
5995,0,0
5996,0,0
5997,0.563235,0.45549
5998,0,0
5999,0.014184,0
6000,0,0
6001,0,0
6002,0,0
6003,0.00258,0
6004,0,0
6005,0.012766,0
6006,0,0
6007,0,0
6008,0,0
6009,0.035602,0.028451
6010,0,0
6011,0.001538,0
6012,0,0
6013,0.010638,0
6014,0.006631,0
6015,0,0
6016,0,0
6017,0,0
6018,0,0
6019,0,0
6020,0.002128,0
6021,0,0
6022,0.000779,0
6023,0,0
6024,0.045455,0.019022
6025,0,0
6026,0,0
6027,0.006635,0
6028,0.001188,0
6029,0.001093,0
6030,0.013245,0
6031,0.015038,0
6032,0,0
6033,0,0
6034,0,0
6035,0.597786,0.588679
6036,0.006452,0
6037,0.009297,0
6038,0.022727,0
6039,0.009195,0
6040,0,0
6041,0.004494,0
6042,0,0
6043,0.00722,0
6044,0,0
6045,0,0
6046,0,0
6047,0,0
6048,0.004484,0
6049,0.016204,0
6050,0.000725,0
6051,0,0
6052,0.013274,0
6053,0.000776,0
6054,0.001936,0
6055,0.002016,0
6056,0,0
6057,0,0
6058,0.027397,0
6059,0,0
6060,0,0
6061,0.023962,0.004839
6062,0,0
6063,0.008726,0
6064,0,0
6065,0.003752,0
6066,0,0
6067,0.006242,0
6068,0.00831,0
6069,0,0
6070,0.000869,0
6071,0,0
6072,0.004619,0
6073,0.004014,0
6074,0,0
6075,0,0
6076,0,0
6077,0.042654,0.028846
6078,0,0
6079,0.017021,0
6080,0,0
6081,0.000784,0
6082,0,0
6083,0.007634,0
6084,0.002475,0
6085,0,0
6086,0,0
6087,0,0
6088,0,0
6089,0.009615,0
6090,0,0
6091,0.048673,0.013636
6092,0,0
6093,0.005917,0
6094,0,0
6095,0.001736,0
6096,0,0
6097,0.003003,0
6098,0.00429,0
6099,0,0
6100,0,0
6101,0,0
6102,0,0
6103,0.004566,0
6104,0.005848,0
6105,0,0
6106,0.003279,0
6107,0,0
6108,0,0
6109,0,0
6110,0,0
6111,0.004329,0
6112,0,0
6113,0.157895,0.027397
6114,0,0
6115,0.150327,0.1277
6116,0.018067,0.000906
6117,0.016227,0
6118,0.002342,0
6119,0,0
6120,0,0
6121,0.014545,0
6122,0.002079,0
6123,0.002398,0
6124,0.00128,0
6125,0,0
6126,0,0
6127,0,0
6128,0,0
6129,0,0
6130,0,0
6131,0.020455,0
6132,0.00068,0
6133,0,0
6134,0,0
6135,0.00404,0
6136,0,0
6137,0.004348,0
6138,0.008547,0
6139,0,0
6140,0.003839,0
6141,0.002577,0
6142,0,0
6143,0,0
6144,0.004494,0
6145,0.024155,0
6146,0.002786,0
6147,0,0
6148,0,0
6149,0,0
6150,0.158416,0.042105
6151,0,0
6152,0,0
6153,0.008547,0
6154,0,0
6155,0.001475,0
6156,0,0
6157,0,0
6158,0.006734,0
6159,0,0
6160,0.003571,0
6161,0.005639,0
6162,0,0
6163,0.016216,0
6164,0.001656,0
6165,0,0
6166,0.000287,0
6167,0,0
6168,0.005155,0
6169,0.119266,0.029126
6170,0,0
6171,0.006674,0
6172,0,0
6173,0,0
6174,0,0
6175,0.004677,0
6176,0.005682,0
6177,0,0
6178,0.005556,0
6179,0.00259,0
6180,0,0
6181,0,0
6182,0.000352,0
6183,0.143836,0.087598
6184,0.001386,0
6185,0.026316,0
6186,0.012077,0
6187,0.003655,0
6188,0.015487,0
6189,0,0
6190,0,0
6191,0.001416,0
6192,0,0
6193,0,0
6194,0,0
6195,0,0
6196,0,0
6197,0.005181,0
6198,0.004065,0
6199,0.004484,0
6200,0.013274,0
6201,0.045076,0.030641
6202,0,0
6203,0,0
6204,0,0
6205,0.004255,0
6206,0.005671,0
6207,0,0
6208,0,0
6209,0,0
6210,0,0
6211,0.004454,0
6212,0,0
6213,0.004854,0
6214,0.003861,0
6215,0,0
6216,0.016627,0
6217,0,0
6218,0,0
6219,0.003759,0
6220,0.189024,0.075949
6221,0.002193,0
6222,0.070755,0.045455
6223,0.001289,0
6224,0.002198,0
6225,0.007286,0.003047
6226,0,0
6227,0,0
6228,0.247788,0.227273
6229,0,0
6230,0,0
6231,0,0
6232,0,0
6233,0,0
6234,0,0
6235,0.038278,0.032724
6236,0,0
6237,0.00616,0
6238,0,0
6239,0.003155,0
6240,0,0
6241,0,0
6242,0,0
6243,0.014388,0
6244,0,0
6245,0.010384,0
6246,0.013962,0.003527
6247,0.013755,0.00645
6248,0,0
6249,0.011236,0
6250,0,0
6251,0,0
6252,0,0
6253,0.026667,0
6254,0.022727,0
6255,0.010695,0
6256,0.036082,0
6257,0.009434,0
6258,0,0
6259,0.425049,0.309524
6260,0,0
6261,0.001003,0
6262,0,0
6263,0.007273,0
6264,0.007236,0
6265,0,0
6266,0,0
6267,0.003729,0
6268,0,0
6269,0,0
6270,0.007407,0
6271,0,0
6272,0.003868,0
6273,0.000905,0
6274,0.008111,0
6275,0,0
6276,0.017356,0.008986
6277,0,0
6278,0,0
6279,0,0
6280,0.001585,0
6281,0,0
6282,0,0
6283,0.00969,0
6284,0.003279,0
6285,0,0
6286,0.013793,0
6287,0,0
6288,0.034056,0.002077
6289,0.063966,0.038877
6290,0,0
6291,0,0
6292,0.000531,0
6293,0,0
6294,0.005941,0
6295,0.008253,0
6296,0,0
6297,0.000346,0
6298,0.053097,0
6299,0.005906,0
6300,0,0
6301,0.005413,0
6302,0.2,0.144105
6303,0,0
6304,0,0
6305,0.001316,0
6306,0,0
6307,0,0
6308,0,0
6309,0,0
6310,0,0
6311,0,0
6312,0,0
6313,0,0
6314,0,0
6315,0.029412,0
6316,0,0
6317,0,0
6318,0,0
6319,0,0
6320,0,0
6321,0.001393,0
6322,0.008759,0
6323,0,0
6324,0,0
6325,0,0
6326,0.011331,0.000711
6327,0,0
6328,0.004103,0
6329,0,0
6330,0.003571,0
6331,0.01676,0
6332,0.00102,0
6333,0,0
6334,0.065963,0.010724
6335,0,0
6336,0.903308,0.855297
6337,0,0
6338,0.00084,0
6339,0,0
6340,0,0
6341,0,0
6342,0.000963,0
6343,0.000878,0
6344,0,0
6345,0.036496,0
6346,0.011516,0
6347,0.022727,0
6348,0,0
6349,0,0
6350,0,0
6351,0.002079,0
6352,0,0
6353,0,0
6354,0.003759,0
6355,0,0
6356,0.026316,0
6357,0.010219,0
6358,0,0
6359,0,0
6360,0,0
6361,0,0
6362,0,0
6363,0.028784,0.011204
6364,0.005172,0
6365,0.001792,0
6366,0,0
6367,0,0
6368,0,0
6369,0,0
6370,0,0
6371,0,0
6372,0,0
6373,0.015152,0
6374,0,0
6375,0.049065,0.004739
6376,0.00738,0
6377,0.004237,0
6378,0.076142,0.031414
6379,0.019749,0
6380,0.022222,0
6381,0.017327,0
6382,0,0
6383,0.00304,0
6384,0.005249,0
6385,0,0
6386,0,0
6387,0.017544,0
6388,0.002817,0
6389,0,0
6390,0,0
6391,0,0
6392,0,0
6393,0.000531,0
6394,0,0
6395,0,0
6396,0,0
6397,0.002694,0
6398,0.00974,0
6399,0,0
6400,0.068662,0.05694
6401,0,0
6402,0,0
6403,0.001764,0
6404,0.002299,0
6405,0.007505,0
6406,0,0
6407,0.004084,0
6408,0.301581,0.213618
6409,0.869318,0.849711
6410,0.001527,0
6411,0,0
6412,0,0
6413,0,0
6414,0,0
6415,0,0
6416,0.008147,0
6417,0.002387,0
6418,0,0
6419,0,0
6420,0.015152,0
6421,0,0
6422,0,0
6423,0.041441,0.021739
6424,0,0
6425,0,0
6426,0.010753,0
6427,0.009615,0
6428,0.002062,0
6429,0.001845,0
6430,0,0
6431,0.007463,0
6432,0.002525,0
6433,0,0
6434,0.001541,0
6435,0.005112,0
6436,0.002484,0
6437,0,0
6438,0.004664,0
6439,0.008726,0
6440,0,0
6441,0,0
6442,0.003009,0
6443,0.003079,0
6444,0.017688,0.01446
6445,0,0
6446,0,0
6447,0.001198,0
6448,0.002849,0
6449,0.005831,0
6450,0,0
6451,0.003727,0
6452,0.018779,0
6453,0.00237,0
6454,0,0
6455,0,0
6456,0.006711,0
6457,0.00129,0
6458,0,0
6459,0,0
6460,0.006711,0
6461,0,0
6462,0,0
6463,0.002725,0
6464,0.003356,0
6465,0.004684,0
6466,0,0
6467,0,0
6468,0.000606,0
6469,0,0
6470,0,0
6471,0,0
6472,0.019438,0
6473,0.017442,0
6474,0.001976,0
6475,0.000984,0
6476,0.001449,0
6477,0.582979,0.536638
6478,0,0
6479,0,0
6480,0,0
6481,0,0
6482,0,0
6483,0.002655,0
6484,0,0
6485,0,0
6486,0.006166,0
6487,0,0
6488,0,0
6489,0,0
6490,0,0
6491,0.003053,0
6492,0.03132,0
6493,0,0
6494,0.135371,0.112108
6495,0.005291,0
6496,0.053452,0.013544
6497,0.009434,0
6498,0.008929,0
6499,0,0
6500,0.005263,0
6501,0,0
6502,0.002732,0
6503,0.001333,0
6504,0,0
6505,0,0
6506,0.015385,0
6507,0,0
6508,0.002907,0
6509,0,0
6510,0.003041,0
6511,0.002195,0
6512,0,0
6513,0.02447,0
6514,0,0
6515,0,0
6516,0,0
6517,0,0
6518,0,0
6519,0.323552,0.239442
6520,0.001523,0
6521,0,0
6522,0,0
6523,0.028536,0.02125
6524,0.109312,0.041494
6525,0.001672,0
6526,0,0
6527,0,0
6528,0.015,0
6529,0.057971,0.024876
6530,0.005988,0
6531,0,0
6532,0.072539,0.005348
6533,0.004199,0
6534,0.206235,0.180049
6535,0,0
6536,0,0
6537,0,0
6538,0.021779,0.001835
6539,0.189394,0.150794
6540,0,0
6541,0.024857,0.003868
6542,0.001233,0
6543,0.011494,0
6544,0.004535,0
6545,0.029837,0.019091
6546,0,0
6547,0.009341,0.006941
6548,0.009558,0
6549,0,0
6550,0,0
6551,0,0
6552,0.006337,0
6553,0,0
6554,0,0
6555,0,0
6556,0.001466,0
6557,0,0
6558,0,0
6559,0.013861,0
6560,0.001607,0
6561,0,0
6562,0,0
6563,0.004739,0
6564,0.029289,0.016949
6565,0,0
6566,0.01692,0.001709
6567,0.011364,0
6568,0,0
6569,0,0
6570,0,0
6571,0.007609,0
6572,0.424512,0.102679
6573,0,0
6574,0,0
6575,0,0
6576,0.001172,0
6577,0.008131,0.000552
6578,0.265957,0.215909
6579,0.004367,0
6580,0,0
6581,0,0
6582,0,0
6583,0.009259,0
6584,0.006378,0
6585,0.003891,0
6586,0,0
6587,0,0
6588,0,0
6589,0,0
6590,0,0
6591,0.00292,0
6592,0,0
6593,0.002762,0
6594,0,0
6595,0,0
6596,0,0
6597,0.081633,0.021739
6598,0,0
6599,0,0
6600,0,0
6601,0.013043,0
6602,0.002387,0
6603,0,0
6604,0,0
6605,0.018304,0.005008
6606,0,0
6607,0.001002,0
6608,0.00738,0
6609,0.003472,0
6610,0,0
6611,0.022901,0
6612,0,0
6613,0,0
6614,0,0
6615,0.016393,0
6616,0.003086,0
6617,0.004886,0
6618,0,0
6619,0.005917,0
6620,0.008358,0.000838
6621,0,0
6622,0,0
6623,0,0
6624,0.014374,0
6625,0,0
6626,0,0
6627,0,0
6628,0,0
6629,0.010917,0
6630,0,0
6631,0.001317,0
6632,0,0
6633,0.004348,0
6634,0,0
6635,0,0
6636,0,0
6637,0,0
6638,0,0
6639,0,0
6640,0,0
6641,0,0
6642,0,0
6643,0,0
6644,0,0
6645,0,0
6646,0.010363,0
6647,0,0
6648,0,0
6649,0,0
6650,0.004016,0
6651,0.011136,0
6652,0,0
6653,0,0
6654,0,0
6655,0.000633,0
6656,0.001127,0
6657,0,0
6658,0,0
6659,0,0
6660,0,0
6661,0.006536,0
6662,0.00088,0
6663,0,0
6664,0.016129,0
6665,0,0
6666,0,0
6667,0,0
6668,0,0
6669,0.357143,0.307692
6670,0.004202,0
6671,0,0
6672,0.002392,0
6673,0,0
6674,0,0
6675,0,0
6676,0,0
6677,0,0
6678,0.006369,0
6679,0,0
6680,0,0
6681,0,0
6682,0,0
6683,0.003333,0
6684,0,0
6685,0,0
6686,0,0
6687,0.007273,0
6688,0,0
6689,0,0
6690,0.006221,0
6691,0,0
6692,0.007335,0
6693,0.118919,0.083799
6694,0,0
6695,0,0
6696,0,0
6697,0,0
6698,0,0
6699,0,0
6700,0,0
6701,0,0
6702,0.00207,0
6703,0,0
6704,0,0
6705,0,0
6706,0.003356,0
6707,0.004274,0
6708,0,0
6709,0.006897,0
6710,0,0
6711,0,0
6712,0,0
6713,0,0
6714,0,0
6715,0,0
6716,0,0
6717,0,0
6718,0,0
6719,0,0
6720,0.003289,0
6721,0,0
6722,0,0
6723,0.006608,0
6724,0,0
6725,0,0
6726,0.011799,0
6727,0.014742,0
6728,0,0
6729,0.001437,0
6730,0.005988,0
6731,0,0
6732,0.11868,0.101551
6733,0,0
6734,0,0
6735,0,0
6736,0.000931,0
6737,0.071895,0.034014
6738,0,0
6739,0.006734,0
6740,0,0
6741,0.028103,0.005896
6742,0.006369,0
6743,0,0
6744,0.001008,0
6745,0.012461,0
6746,0,0
6747,0.00545,0
6748,0,0
6749,0.001817,0
6750,0,0
6751,0.0034,0
6752,0,0
6753,0.035088,0
6754,0.127427,0.093968
6755,0.006944,0
6756,0,0
6757,0.005076,0
6758,0.001235,0
6759,0,0
6760,0.004367,0
6761,0.009009,0
6762,0,0
6763,0.004329,0
6764,0.016393,0
6765,0.004878,0
6766,0.002681,0
6767,0,0
6768,0.001783,0
6769,0.001131,0
6770,0.004566,0
6771,0,0
6772,0.008229,0.003014
6773,0,0
6774,0.026393,0.00597
6775,0,0
6776,0.013793,0
6777,0,0
6778,0,0
6779,0,0
6780,0.988,0.987705
6781,0,0
6782,0,0
6783,0.005671,0
6784,0.001919,0
6785,0.002408,0
6786,0,0
6787,0,0
6788,0,0
6789,0.016713,0
6790,0.003854,0
6791,0.003378,0
6792,0.001886,0
6793,0,0
6794,0.004717,0
6795,0.005629,0
6796,0,0
6797,0,0
6798,0,0
6799,0.007042,0
6800,0,0
6801,0.004207,0
6802,0,0
6803,0.294737,0.247191
6804,0.004082,0
6805,0.001118,0
6806,0,0
6807,0,0
6808,0,0
6809,0.024465,0
6810,0.019608,0
6811,0.001058,0
6812,0.024107,0.015245
6813,0,0
6814,0,0
6815,0,0
6816,0,0
6817,0,0
6818,0,0
6819,0,0
6820,0.968523,0.960688
6821,0.003922,0
6822,0.035211,0
6823,0.00032,0
6824,0.003359,0
6825,0,0
6826,0.002353,0
6827,0.4375,0.311966
6828,0,0
6829,0,0
6830,0,0
6831,0.012658,0
6832,0.133129,0.102209
6833,0,0
6834,0,0
6835,0.027451,0.004016
6836,0,0
6837,0,0
6838,0,0
6839,0.002799,0
6840,0.009091,0
6841,0,0
6842,0.004145,0
6843,0,0
6844,0,0
6845,0,0
6846,0,0
6847,0,0
6848,0,0
6849,0.007407,0
6850,0.035623,0.023481
6851,0.004673,0
6852,0.002494,0
6853,0.001575,0
6854,0,0
6855,0.007299,0
6856,0,0
6857,0,0
6858,0,0
6859,0.004292,0
6860,0,0
6861,0,0
6862,0.006024,0
6863,0.001183,0
6864,0.009174,0
6865,0.012739,0
6866,0,0
6867,0,0
6868,0.010204,0
6869,0.008593,0
6870,0,0
6871,0,0
6872,0.004843,0
6873,0.003027,0
6874,0.016807,0
6875,0.001855,0
6876,0.010989,0
6877,0,0
6878,0.001961,0
6879,0.001659,0.000221
6880,0,0
6881,0,0
6882,0,0
6883,0.006579,0
6884,0.009346,0
6885,0,0
6886,0.000797,0
